"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"234040_at"	"0.975"	"0.8847838"	"0.1468973"	"-5.5976"	"0.0919784"	"HELLS"	"helicase, lymphoid-specific"
"238556_at"	"0.975"	"0.884801"	"-0.1468751"	"-5.5976"	"-0.065372"	"CAMK2G"	"calcium/calmodulin dependent protein kinase II gamma"
"224664_at"	"0.975"	"0.8848283"	"-0.1468401"	"-5.5976"	"-0.0359333"	"ANAPC16"	"anaphase promoting complex subunit 16"
"234937_x_at"	"0.975"	"0.8848714"	"-0.1467847"	"-5.5976"	"-0.047455"	"ZFP28"	"ZFP28 zinc finger protein"
"224767_at"	"0.975"	"0.884898"	"-0.1467506"	"-5.5976"	"-0.0440152"	"LOC100506548///RPL37"	"uncharacterized LOC100506548///ribosomal protein L37"
"229746_x_at"	"0.975"	"0.8849276"	"0.1467125"	"-5.5976"	"0.0383827"	"CEBPZOS"	"CEBPZ opposite strand"
"241978_at"	"0.975"	"0.8849608"	"0.1466699"	"-5.5976"	"0.0372839"	"AKR1A1"	"aldo-keto reductase family 1 member A1"
"229841_at"	"0.975"	"0.8849821"	"0.1466425"	"-5.5976"	"0.0533011"	""	""
"225199_at"	"0.975"	"0.8850133"	"-0.1466025"	"-5.5976"	"-0.0317443"	"C16orf72"	"chromosome 16 open reading frame 72"
"228748_at"	"0.975"	"0.8850317"	"-0.1465788"	"-5.5976"	"-0.0367217"	"CD59"	"CD59 molecule"
"229977_at"	"0.975"	"0.8850909"	"-0.1465027"	"-5.5976"	"-0.0682656"	"RSPH14"	"radial spoke head 14 homolog"
"229568_at"	"0.975"	"0.8851336"	"-0.1464479"	"-5.5977"	"-0.0891077"	"MOB3B"	"MOB kinase activator 3B"
"243286_at"	"0.975"	"0.8851602"	"0.1464137"	"-5.5977"	"0.0369249"	""	""
"231266_at"	"0.975"	"0.8851871"	"-0.1463791"	"-5.5977"	"-0.0382389"	"LYPD4"	"LY6/PLAUR domain containing 4"
"242748_at"	"0.975"	"0.8852362"	"-0.1463161"	"-5.5977"	"-0.0454107"	"SREBF2"	"sterol regulatory element binding transcription factor 2"
"230597_at"	"0.975"	"0.8852868"	"-0.1462511"	"-5.5977"	"-0.0382078"	"SLC7A3"	"solute carrier family 7 member 3"
"225667_s_at"	"0.975"	"0.885347"	"-0.1461738"	"-5.5977"	"-0.0565622"	"FAM84A"	"family with sequence similarity 84 member A"
"235236_at"	"0.975"	"0.8853564"	"0.1461618"	"-5.5977"	"0.0790572"	""	""
"231808_at"	"0.975"	"0.8853923"	"-0.1461155"	"-5.5977"	"-0.0426564"	"OIP5-AS1"	"OIP5 antisense RNA 1"
"237288_at"	"0.975"	"0.8854193"	"0.1460809"	"-5.5977"	"0.0748364"	"TGM7"	"transglutaminase 7"
"242493_at"	"0.975"	"0.8854355"	"-0.1460601"	"-5.5977"	"-0.0998742"	"PTPRD"	"protein tyrosine phosphatase, receptor type D"
"232395_x_at"	"0.975"	"0.8854403"	"0.1460539"	"-5.5977"	"0.0606887"	"AGBL3"	"ATP/GTP binding protein like 3"
"237331_s_at"	"0.975"	"0.8855549"	"0.1459067"	"-5.5977"	"0.0389934"	"MAPT-AS1"	"MAPT antisense RNA 1"
"235591_at"	"0.975"	"0.8855739"	"-0.1458823"	"-5.5977"	"-0.0713457"	"SSTR1"	"somatostatin receptor 1"
"228639_at"	"0.975"	"0.8856435"	"-0.145793"	"-5.5977"	"-0.0401726"	""	""
"233254_x_at"	"0.975"	"0.8856633"	"-0.1457674"	"-5.5977"	"-0.0584108"	"PTEN"	"phosphatase and tensin homolog"
"242060_x_at"	"0.975"	"0.8858076"	"-0.1455821"	"-5.5978"	"-0.051669"	"PHF11"	"PHD finger protein 11"
"236936_at"	"0.975"	"0.8859107"	"-0.1454497"	"-5.5978"	"-0.0610784"	""	""
"232230_at"	"0.975"	"0.8861657"	"-0.1451222"	"-5.5978"	"-0.0701422"	"OLMALINC"	"oligodendrocyte maturation-associated long intergenic non-coding RNA"
"223613_at"	"0.975"	"0.8861855"	"-0.1450968"	"-5.5978"	"-0.0616753"	"UQCR11"	"ubiquinol-cytochrome c reductase, complex III subunit XI"
"228942_s_at"	"0.975"	"0.8862316"	"-0.1450375"	"-5.5978"	"-0.0611966"	"DAB2IP"	"DAB2 interacting protein"
"239453_at"	"0.975"	"0.8862746"	"-0.1449823"	"-5.5978"	"-0.0741871"	""	""
"241935_at"	"0.975"	"0.8863043"	"0.1449442"	"-5.5979"	"0.0531384"	"SHROOM1"	"shroom family member 1"
"227148_at"	"0.975"	"0.8863414"	"0.1448966"	"-5.5979"	"0.0719739"	"PLEKHH2"	"pleckstrin homology, MyTH4 and FERM domain containing H2"
"229348_at"	"0.975"	"0.8864156"	"0.1448012"	"-5.5979"	"0.0284201"	"UBIAD1"	"UbiA prenyltransferase domain containing 1"
"244054_at"	"0.975"	"0.8865549"	"0.1446224"	"-5.5979"	"0.0430214"	""	""
"244517_x_at"	"0.975"	"0.886614"	"-0.1445465"	"-5.5979"	"-0.0640008"	""	""
"223918_at"	"0.975"	"0.8866433"	"-0.1445088"	"-5.5979"	"-0.0749126"	"ACSL6"	"acyl-CoA synthetase long-chain family member 6"
"243643_x_at"	"0.975"	"0.8866731"	"-0.1444706"	"-5.5979"	"-0.0647647"	"SLC30A6"	"solute carrier family 30 member 6"
"226393_at"	"0.975"	"0.8867158"	"-0.1444157"	"-5.5979"	"-0.0274072"	"CYP2U1"	"cytochrome P450 family 2 subfamily U member 1"
"241492_at"	"0.975"	"0.8867163"	"-0.1444151"	"-5.5979"	"-0.0865946"	""	""
"222651_s_at"	"0.975"	"0.8867339"	"0.1443925"	"-5.5979"	"0.0377861"	"TRPS1"	"transcriptional repressor GATA binding 1"
"222661_at"	"0.975"	"0.8867581"	"0.1443615"	"-5.5979"	"0.0286137"	"AGGF1"	"angiogenic factor with G-patch and FHA domains 1"
"232735_at"	"0.975"	"0.8868174"	"-0.1442853"	"-5.5979"	"-0.0538836"	"ANKRD34A"	"ankyrin repeat domain 34A"
"239929_at"	"0.975"	"0.8868335"	"-0.1442647"	"-5.5979"	"-0.0505181"	"PM20D1"	"peptidase M20 domain containing 1"
"241561_at"	"0.975"	"0.8868564"	"0.1442352"	"-5.5979"	"0.0474202"	""	""
"236370_at"	"0.975"	"0.8868955"	"-0.144185"	"-5.598"	"-0.0343129"	""	""
"225655_at"	"0.975"	"0.8869374"	"0.1441312"	"-5.598"	"0.0981277"	"UHRF1"	"ubiquitin like with PHD and ring finger domains 1"
"235187_s_at"	"0.975"	"0.8869745"	"0.1440836"	"-5.598"	"0.0818739"	"PCNX4"	"pecanex homolog 4 (Drosophila)"
"237863_at"	"0.975"	"0.8870278"	"-0.144015"	"-5.598"	"-0.0826133"	"TMPO"	"thymopoietin"
"232916_at"	"0.975"	"0.8871625"	"0.1438421"	"-5.598"	"0.0608207"	""	""
"230430_at"	"0.975"	"0.8871864"	"-0.1438114"	"-5.598"	"-0.0796"	"ENTPD2"	"ectonucleoside triphosphate diphosphohydrolase 2"
"232371_at"	"0.975"	"0.8872794"	"0.143692"	"-5.598"	"0.112726"	"MARCH7"	"membrane associated ring-CH-type finger 7"
"227693_at"	"0.975"	"0.8872977"	"0.1436685"	"-5.598"	"0.0348305"	"WDR20"	"WD repeat domain 20"
"235826_at"	"0.975"	"0.8873016"	"0.1436635"	"-5.598"	"0.0959168"	"LOC101928954"	"uncharacterized LOC101928954"
"231403_at"	"0.975"	"0.8873118"	"-0.1436504"	"-5.598"	"-0.0844981"	"TRIO"	"trio Rho guanine nucleotide exchange factor"
"239064_at"	"0.975"	"0.8873163"	"0.1436446"	"-5.598"	"0.074852"	""	""
"241941_at"	"0.975"	"0.8873587"	"0.1435903"	"-5.598"	"0.0785481"	"LOC105372255"	"uncharacterized LOC105372255"
"228026_at"	"0.975"	"0.8874529"	"-0.1434692"	"-5.598"	"-0.0379135"	"SIKE1"	"suppressor of IKBKE 1"
"228223_at"	"0.975"	"0.8874757"	"-0.14344"	"-5.5981"	"-0.0638426"	"ZSWIM3"	"zinc finger SWIM-type containing 3"
"243696_at"	"0.975"	"0.8875202"	"-0.1433829"	"-5.5981"	"-0.0780712"	"CEP104"	"centrosomal protein 104"
"243329_at"	"0.975"	"0.8875268"	"-0.1433744"	"-5.5981"	"-0.0391405"	""	""
"234188_at"	"0.975"	"0.8876392"	"-0.1432301"	"-5.5981"	"-0.0667394"	""	""
"243682_at"	"0.975"	"0.8876849"	"-0.1431714"	"-5.5981"	"-0.0652748"	""	""
"233643_at"	"0.975"	"0.8876987"	"-0.1431536"	"-5.5981"	"-0.0532658"	"FAM90A2P///FAM90A25P///FAM86B3P///FAM90A1"	"family with sequence similarity 90, member A2 pseudogene///family with sequence similarity 90, member A7 pseudogene///family with sequence similarity 86, member A pseudogene///family with sequence similarity 90 member A1"
"231001_at"	"0.975"	"0.8878064"	"0.1430154"	"-5.5981"	"0.04678"	"FIBIN"	"fin bud initiation factor homolog (zebrafish)"
"232053_x_at"	"0.975"	"0.8878133"	"0.1430066"	"-5.5981"	"0.0586936"	"RHBDD2"	"rhomboid domain containing 2"
"224588_at"	"0.975"	"0.8879802"	"-0.1427922"	"-5.5981"	"-0.2549981"	"XIST"	"X inactive specific transcript (non-protein coding)"
"236355_s_at"	"0.975"	"0.8880055"	"0.1427597"	"-5.5981"	"0.0525988"	""	""
"223267_at"	"0.975"	"0.888033"	"0.1427244"	"-5.5981"	"0.0351074"	"TRMT10C"	"tRNA methyltransferase 10C, mitochondrial RNase P subunit"
"240700_at"	"0.975"	"0.8880417"	"0.1427133"	"-5.5981"	"0.0786934"	"TOR1AIP2"	"torsin 1A interacting protein 2"
"234443_at"	"0.975"	"0.8880912"	"-0.1426498"	"-5.5982"	"-0.0800714"	"CLSTN2-AS1"	"CLSTN2 antisense RNA 1"
"238494_at"	"0.975"	"0.8881144"	"0.14262"	"-5.5982"	"0.026516"	"TRAF3IP1"	"TRAF3 interacting protein 1"
"244551_at"	"0.975"	"0.8881513"	"-0.1425726"	"-5.5982"	"-0.0669944"	"ZNF736"	"zinc finger protein 736"
"244543_s_at"	"0.975"	"0.888154"	"-0.1425691"	"-5.5982"	"-0.0904419"	"BCDIN3D-AS1"	"BCDIN3D antisense RNA 1"
"238659_at"	"0.975"	"0.8881657"	"-0.1425541"	"-5.5982"	"-0.0730719"	"KIAA0141"	"KIAA0141"
"230025_at"	"0.975"	"0.8881673"	"0.142552"	"-5.5982"	"0.0430376"	"GJD3"	"gap junction protein delta 3"
"227003_at"	"0.975"	"0.8881693"	"0.1425494"	"-5.5982"	"0.0335634"	"RAB28"	"RAB28, member RAS oncogene family"
"233223_at"	"0.975"	"0.888199"	"-0.1425113"	"-5.5982"	"-0.0665672"	""	""
"240937_at"	"0.975"	"0.8882854"	"0.1424004"	"-5.5982"	"0.0703608"	""	""
"235575_at"	"0.975"	"0.888311"	"-0.1423675"	"-5.5982"	"-0.0908456"	""	""
"240748_at"	"0.975"	"0.8883713"	"0.1422902"	"-5.5982"	"0.0507893"	""	""
"226037_s_at"	"0.975"	"0.8884095"	"-0.1422411"	"-5.5982"	"-0.0403494"	"TAF9B"	"TATA-box binding protein associated factor 9b"
"226454_at"	"0.975"	"0.8884186"	"-0.1422295"	"-5.5982"	"-0.0346614"	"MARCH9"	"membrane associated ring-CH-type finger 9"
"232089_at"	"0.975"	"0.8884255"	"-0.1422205"	"-5.5982"	"-0.063043"	"LINC00921///TIGD7///ZNF263"	"long intergenic non-protein coding RNA 921///tigger transposable element derived 7///zinc finger protein 263"
"223067_at"	"0.975"	"0.888429"	"0.1422161"	"-5.5982"	"0.0368391"	"CWC15"	"CWC15 spliceosome-associated protein"
"234672_s_at"	"0.975"	"0.8884483"	"0.1421913"	"-5.5982"	"0.0357526"	"NDC1"	"NDC1 transmembrane nucleoporin"
"239670_at"	"0.975"	"0.8884502"	"-0.1421889"	"-5.5982"	"-0.0401058"	"WNK2"	"WNK lysine deficient protein kinase 2"
"235611_at"	"0.975"	"0.8885102"	"0.1421118"	"-5.5982"	"0.0332634"	"SREK1"	"splicing regulatory glutamic acid and lysine rich protein 1"
"226947_at"	"0.975"	"0.8885203"	"0.1420989"	"-5.5982"	"0.0361941"	"GUSBP1///GUSBP4"	"glucuronidase, beta pseudogene 1///glucuronidase, beta pseudogene 4"
"241326_at"	"0.975"	"0.8885743"	"-0.1420296"	"-5.5982"	"-0.0623736"	"AK7"	"adenylate kinase 7"
"243376_at"	"0.975"	"0.8885825"	"-0.142019"	"-5.5982"	"-0.0878302"	"TANK"	"TRAF family member associated NFKB activator"
"223105_s_at"	"0.975"	"0.8885828"	"-0.1420187"	"-5.5982"	"-0.0325509"	"TMEM14B///TMEM14C"	"transmembrane protein 14B///transmembrane protein 14C"
"232308_at"	"0.975"	"0.8885998"	"-0.1419969"	"-5.5982"	"-0.0828113"	"TTC21A"	"tetratricopeptide repeat domain 21A"
"230885_at"	"0.975"	"0.8887815"	"-0.1417635"	"-5.5983"	"-0.049156"	"LOC101930112///SPG7"	"uncharacterized LOC101930112///SPG7, paraplegin matrix AAA peptidase subunit"
"236847_at"	"0.975"	"0.8888916"	"0.1416222"	"-5.5983"	"0.0550198"	"C19orf18"	"chromosome 19 open reading frame 18"
"239745_at"	"0.975"	"0.8889149"	"-0.1415923"	"-5.5983"	"-0.0848163"	""	""
"243954_at"	"0.975"	"0.8891928"	"-0.1412355"	"-5.5983"	"-0.0899213"	"LINC00877"	"long intergenic non-protein coding RNA 877"
"224277_at"	"0.975"	"0.8892235"	"0.1411962"	"-5.5983"	"0.0779496"	"MOP-1"	"MOP-1"
"226223_at"	"0.975"	"0.8892299"	"0.141188"	"-5.5983"	"0.0417894"	"PAWR"	"pro-apoptotic WT1 regulator"
"244206_at"	"0.975"	"0.8892364"	"-0.1411796"	"-5.5983"	"-0.1037222"	"ZFAND4"	"zinc finger AN1-type containing 4"
"237775_x_at"	"0.975"	"0.889251"	"0.141161"	"-5.5983"	"0.0844011"	""	""
"229798_s_at"	"0.975"	"0.8893644"	"0.1410154"	"-5.5984"	"0.0339956"	"BRI3"	"brain protein I3"
"243185_at"	"0.975"	"0.889464"	"-0.1408875"	"-5.5984"	"-0.0679157"	""	""
"244780_at"	"0.975"	"0.8894851"	"-0.1408604"	"-5.5984"	"-0.1003995"	"SGPP2"	"sphingosine-1-phosphate phosphatase 2"
"244480_at"	"0.975"	"0.8895102"	"-0.1408282"	"-5.5984"	"-0.1050408"	""	""
"234186_at"	"0.975"	"0.8897675"	"-0.140498"	"-5.5984"	"-0.0807163"	""	""
"226323_at"	"0.975"	"0.889974"	"0.1402329"	"-5.5985"	"0.0323953"	"ZNF830"	"zinc finger protein 830"
"237004_at"	"0.975"	"0.8900044"	"-0.1401939"	"-5.5985"	"-0.047899"	"LOC105371046"	"uncharacterized LOC105371046"
"243125_x_at"	"0.975"	"0.8900192"	"-0.1401749"	"-5.5985"	"-0.1341834"	""	""
"230193_at"	"0.975"	"0.8901111"	"-0.140057"	"-5.5985"	"-0.0908346"	"WDR66"	"WD repeat domain 66"
"237755_s_at"	"0.975"	"0.8901167"	"-0.1400498"	"-5.5985"	"-0.0798938"	"CFAP52"	"cilia and flagella associated protein 52"
"227260_at"	"0.975"	"0.8901653"	"-0.1399875"	"-5.5985"	"-0.0411464"	""	""
"230144_at"	"0.975"	"0.8901794"	"-0.1399693"	"-5.5985"	"-0.0820338"	"GRIA3"	"glutamate ionotropic receptor AMPA type subunit 3"
"229505_at"	"0.975"	"0.8902144"	"0.1399245"	"-5.5985"	"0.0739756"	""	""
"226046_at"	"0.976"	"0.8903885"	"0.139701"	"-5.5985"	"0.0419884"	"MAPK8"	"mitogen-activated protein kinase 8"
"230677_at"	"0.976"	"0.8904702"	"-0.1395962"	"-5.5985"	"-0.0611775"	"EXOC3L4"	"exocyst complex component 3 like 4"
"233921_s_at"	"0.976"	"0.8905601"	"0.1394808"	"-5.5986"	"0.0820601"	""	""
"226285_at"	"0.976"	"0.8906492"	"-0.1393665"	"-5.5986"	"-0.0322165"	"CAPRIN1"	"cell cycle associated protein 1"
"229144_at"	"0.976"	"0.8906506"	"0.1393646"	"-5.5986"	"0.0334729"	"KAZN"	"kazrin, periplakin interacting protein"
"226300_at"	"0.976"	"0.8906619"	"-0.1393502"	"-5.5986"	"-0.0349666"	"MED19"	"mediator complex subunit 19"
"243191_at"	"0.976"	"0.8907024"	"-0.1392982"	"-5.5986"	"-0.0553193"	""	""
"223208_at"	"0.976"	"0.890799"	"-0.1391742"	"-5.5986"	"-0.048907"	"KCTD10"	"potassium channel tetramerization domain containing 10"
"232555_at"	"0.976"	"0.8908581"	"-0.1390984"	"-5.5986"	"-0.0532799"	"CREB5"	"cAMP responsive element binding protein 5"
"236976_at"	"0.976"	"0.8908713"	"0.1390815"	"-5.5986"	"0.0681404"	"FANCA"	"Fanconi anemia complementation group A"
"236817_at"	"0.976"	"0.8910061"	"-0.1389085"	"-5.5986"	"-0.0667112"	"ADAT2"	"adenosine deaminase, tRNA specific 2"
"229917_at"	"0.976"	"0.8910146"	"0.1388976"	"-5.5986"	"0.0561106"	"AGAP2"	"ArfGAP with GTPase domain, ankyrin repeat and PH domain 2"
"235405_at"	"0.976"	"0.8911213"	"-0.1387606"	"-5.5987"	"-0.032917"	"GSTA4"	"glutathione S-transferase alpha 4"
"224878_at"	"0.976"	"0.891204"	"-0.1386546"	"-5.5987"	"-0.0312205"	"UBFD1"	"ubiquitin family domain containing 1"
"230984_s_at"	"0.976"	"0.8912758"	"0.1385625"	"-5.5987"	"0.0728551"	""	""
"236989_at"	"0.976"	"0.8912823"	"-0.1385541"	"-5.5987"	"-0.0331624"	""	""
"227431_at"	"0.976"	"0.8913077"	"0.1385215"	"-5.5987"	"0.0432152"	"APTR"	"Alu-mediated CDKN1A/p21 transcriptional regulator (non-protein coding)"
"224000_at"	"0.976"	"0.8913198"	"-0.1385061"	"-5.5987"	"-0.041803"	"C2orf16"	"chromosome 2 open reading frame 16"
"225062_at"	"0.976"	"0.8914029"	"0.1383994"	"-5.5987"	"0.0421145"	"LOC102724951///LOC389831"	"uncharacterized LOC102724951///uncharacterized LOC389831"
"225114_at"	"0.976"	"0.8914185"	"0.1383793"	"-5.5987"	"0.045723"	"AGPS"	"alkylglycerone phosphate synthase"
"234180_at"	"0.976"	"0.8915297"	"-0.1382367"	"-5.5987"	"-0.103521"	"CCDC102B"	"coiled-coil domain containing 102B"
"233221_at"	"0.976"	"0.8915377"	"0.1382264"	"-5.5987"	"0.0500374"	"DEFB118"	"defensin beta 118"
"241045_at"	"0.976"	"0.8915611"	"0.1381964"	"-5.5987"	"0.0580513"	"KDM8"	"lysine demethylase 8"
"244038_at"	"0.976"	"0.8915833"	"0.138168"	"-5.5987"	"0.0601453"	"WDR89"	"WD repeat domain 89"
"238092_at"	"0.976"	"0.8916139"	"-0.1381287"	"-5.5987"	"-0.0463845"	"LRFN4"	"leucine rich repeat and fibronectin type III domain containing 4"
"243756_at"	"0.976"	"0.8916392"	"-0.1380962"	"-5.5987"	"-0.0373168"	""	""
"240280_at"	"0.976"	"0.891744"	"-0.1379618"	"-5.5988"	"-0.0610978"	"UFSP1"	"UFM1 specific peptidase 1 (inactive)"
"236568_at"	"0.976"	"0.8917518"	"-0.1379517"	"-5.5988"	"-0.0864055"	""	""
"223188_at"	"0.976"	"0.8917855"	"0.1379086"	"-5.5988"	"0.0489553"	"SMG9"	"SMG9, nonsense mediated mRNA decay factor"
"239680_at"	"0.976"	"0.8918263"	"-0.1378562"	"-5.5988"	"-0.1132696"	"WDR76"	"WD repeat domain 76"
"235219_at"	"0.976"	"0.8918617"	"-0.1378107"	"-5.5988"	"-0.0842038"	"EXOC3-AS1"	"EXOC3 antisense RNA 1"
"235422_at"	"0.976"	"0.891932"	"-0.1377206"	"-5.5988"	"-0.0725167"	""	""
"232483_at"	"0.976"	"0.89197"	"0.1376718"	"-5.5988"	"0.0558432"	"MED17"	"mediator complex subunit 17"
"240135_x_at"	"0.976"	"0.8920854"	"-0.1375237"	"-5.5988"	"-0.0763978"	""	""
"224342_x_at"	"0.976"	"0.8921043"	"0.1374996"	"-5.5988"	"0.1424895"	"BMS1P20"	"BMS1, ribosome biogenesis factor pseudogene 20"
"231714_s_at"	"0.976"	"0.8921153"	"-0.1374854"	"-5.5988"	"-0.0311114"	"AP4B1"	"adaptor related protein complex 4 beta 1 subunit"
"226002_at"	"0.976"	"0.8921387"	"-0.1374554"	"-5.5988"	"-0.037897"	"GAB1"	"GRB2 associated binding protein 1"
"228173_at"	"0.976"	"0.8922761"	"0.1372791"	"-5.5988"	"0.0346761"	"GNAS"	"GNAS complex locus"
"234826_at"	"0.976"	"0.892321"	"-0.1372216"	"-5.5988"	"-0.1011319"	"LOC101930299///LOC101929963"	"uncharacterized LOC101930299///uncharacterized LOC101929963"
"231630_at"	"0.976"	"0.892361"	"-0.1371702"	"-5.5989"	"-0.1153042"	""	""
"231501_at"	"0.976"	"0.8924946"	"-0.1369989"	"-5.5989"	"-0.0619003"	"LOC105375773"	"uncharacterized LOC105375773"
"236488_s_at"	"0.976"	"0.8924956"	"0.1369976"	"-5.5989"	"0.055157"	""	""
"233522_at"	"0.976"	"0.892581"	"0.1368881"	"-5.5989"	"0.0715844"	"MEF2C-AS1"	"MEF2C antisense RNA 1"
"236795_at"	"0.976"	"0.8925892"	"-0.1368775"	"-5.5989"	"-0.0762731"	""	""
"232552_at"	"0.976"	"0.8926247"	"-0.136832"	"-5.5989"	"-0.0450778"	"DAAM1"	"dishevelled associated activator of morphogenesis 1"
"239392_s_at"	"0.976"	"0.892658"	"-0.1367893"	"-5.5989"	"-0.0356181"	"POGK"	"pogo transposable element with KRAB domain"
"236293_at"	"0.976"	"0.8928325"	"-0.1365654"	"-5.5989"	"-0.0864639"	"RHOH"	"ras homolog family member H"
"241679_at"	"0.976"	"0.8928782"	"0.1365068"	"-5.5989"	"0.0450146"	""	""
"226710_at"	"0.976"	"0.8929257"	"-0.1364459"	"-5.5989"	"-0.0413511"	"C8orf82"	"chromosome 8 open reading frame 82"
"243312_at"	"0.976"	"0.8929608"	"0.1364008"	"-5.5989"	"0.0825988"	"ZNF107"	"zinc finger protein 107"
"230718_at"	"0.976"	"0.8930721"	"0.1362581"	"-5.599"	"0.1017585"	"HSF5"	"heat shock transcription factor 5"
"232882_at"	"0.976"	"0.893139"	"-0.1361723"	"-5.599"	"-0.0530005"	""	""
"236048_at"	"0.976"	"0.8931453"	"0.1361642"	"-5.599"	"0.0856033"	"LHFPL1"	"lipoma HMGIC fusion partner-like 1"
"228232_s_at"	"0.976"	"0.8932648"	"0.1360109"	"-5.599"	"0.0828687"	"VSIG2"	"V-set and immunoglobulin domain containing 2"
"239540_at"	"0.976"	"0.8933272"	"0.1359309"	"-5.599"	"0.0318022"	""	""
"243027_at"	"0.976"	"0.8933403"	"-0.1359141"	"-5.599"	"-0.0760596"	"IGSF5"	"immunoglobulin superfamily member 5"
"233787_at"	"0.976"	"0.8933927"	"0.1358469"	"-5.599"	"0.0461231"	"C6orf163"	"chromosome 6 open reading frame 163"
"231382_at"	"0.976"	"0.8934511"	"-0.1357719"	"-5.599"	"-0.0435917"	"FGF18"	"fibroblast growth factor 18"
"244508_at"	"0.976"	"0.893461"	"-0.1357593"	"-5.599"	"-0.0955753"	"SEPT7"	"septin 7"
"228809_at"	"0.976"	"0.89351"	"-0.1356965"	"-5.599"	"-0.0304117"	"CXorf40B///CXorf40A"	"chromosome X open reading frame 40B///chromosome X open reading frame 40A"
"229224_x_at"	"0.976"	"0.8935395"	"-0.1356585"	"-5.599"	"-0.1054738"	"LOC643085"	"uncharacterized LOC643085"
"222776_at"	"0.976"	"0.8935696"	"0.13562"	"-5.599"	"0.0907763"	"MAGOHB"	"mago homolog B, exon junction complex core component"
"236864_at"	"0.976"	"0.8936229"	"0.1355517"	"-5.5991"	"0.0527594"	"SYTL3"	"synaptotagmin like 3"
"231288_at"	"0.976"	"0.8936462"	"-0.1355217"	"-5.5991"	"-0.0650486"	"CCDC88C"	"coiled-coil domain containing 88C"
"232338_at"	"0.976"	"0.8936545"	"-0.1355111"	"-5.5991"	"-0.0710003"	"ZNF431"	"zinc finger protein 431"
"243519_at"	"0.976"	"0.8936978"	"-0.1354556"	"-5.5991"	"-0.0648031"	"UBE3C"	"ubiquitin protein ligase E3C"
"238558_at"	"0.976"	"0.8937245"	"0.1354214"	"-5.5991"	"0.0600792"	""	""
"240576_at"	"0.976"	"0.8938501"	"-0.1352603"	"-5.5991"	"-0.0593765"	"LOC101930296///TBC1D26///ZNF286A"	"uncharacterized LOC101930296///TBC1 domain family member 26///zinc finger protein 286A"
"232239_at"	"0.976"	"0.8939925"	"-0.1350776"	"-5.5991"	"-0.0383473"	"LINC00865"	"long intergenic non-protein coding RNA 865"
"239169_at"	"0.976"	"0.8940926"	"-0.1349492"	"-5.5991"	"-0.0659897"	"RDM1"	"RAD52 motif containing 1"
"234962_at"	"0.976"	"0.8940987"	"0.1349414"	"-5.5991"	"0.0866776"	""	""
"228072_at"	"0.976"	"0.8941578"	"-0.1348656"	"-5.5991"	"-0.050303"	"SYT12"	"synaptotagmin 12"
"227290_at"	"0.976"	"0.8942579"	"0.1347373"	"-5.5992"	"0.0341684"	"CDYL2"	"chromodomain Y-like 2"
"232433_at"	"0.976"	"0.8943104"	"-0.13467"	"-5.5992"	"-0.056245"	"KIAA1683"	"KIAA1683"
"239434_at"	"0.976"	"0.8943171"	"0.1346614"	"-5.5992"	"0.0525595"	"FGFR1OP"	"FGFR1 oncogene partner"
"240740_at"	"0.976"	"0.8943432"	"-0.1346279"	"-5.5992"	"-0.0542745"	"LOC100507443"	"uncharacterized LOC100507443"
"224226_at"	"0.976"	"0.8944638"	"-0.1344733"	"-5.5992"	"-0.0970801"	"PKD2L2"	"polycystin 2 like 2, transient receptor potential cation channel"
"236190_at"	"0.976"	"0.8945883"	"-0.1343137"	"-5.5992"	"-0.0710144"	"LOC102723692"	"uncharacterized LOC102723692"
"244209_at"	"0.976"	"0.8946219"	"-0.1342706"	"-5.5992"	"-0.0459969"	"LBX1-AS1"	"LBX1 antisense RNA 1 (head to head)"
"234037_s_at"	"0.976"	"0.8946306"	"-0.1342594"	"-5.5992"	"-0.0631967"	""	""
"243694_at"	"0.976"	"0.8947266"	"0.1341363"	"-5.5992"	"0.0852635"	""	""
"230619_at"	"0.976"	"0.8947512"	"-0.1341048"	"-5.5992"	"-0.0322728"	"ARNT"	"aryl hydrocarbon receptor nuclear translocator"
"236289_at"	"0.976"	"0.894782"	"0.1340653"	"-5.5992"	"0.0885304"	"LOC100506563"	"uncharacterized LOC100506563"
"230083_at"	"0.976"	"0.894831"	"0.1340025"	"-5.5992"	"0.0402786"	"USP53"	"ubiquitin specific peptidase 53"
"237326_at"	"0.976"	"0.8948685"	"0.1339544"	"-5.5993"	"0.0551309"	"LINC00310"	"long intergenic non-protein coding RNA 310"
"237216_at"	"0.976"	"0.8948801"	"0.1339395"	"-5.5993"	"0.1108722"	""	""
"227889_at"	"0.976"	"0.8949113"	"-0.1338994"	"-5.5993"	"-0.0345837"	"LPCAT2"	"lysophosphatidylcholine acyltransferase 2"
"243846_x_at"	"0.976"	"0.8949323"	"0.1338725"	"-5.5993"	"0.1116157"	""	""
"240820_at"	"0.976"	"0.8950123"	"-0.1337699"	"-5.5993"	"-0.0858111"	""	""
"241306_at"	"0.976"	"0.8950308"	"-0.1337463"	"-5.5993"	"-0.1014552"	""	""
"225743_at"	"0.976"	"0.8950416"	"0.1337324"	"-5.5993"	"0.0601585"	"RPUSD3"	"RNA pseudouridylate synthase domain containing 3"
