"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"210091_s_at"	"1.00"	"9.58e-01"	"-5.31e-02"	"-6.969215"	"-1.02e-03"	"DTNA"	"dystrobrevin alpha"
"222318_at"	"1.00"	"9.58e-01"	"-5.31e-02"	"-6.969219"	"-2.73e-03"	"ZNF324B"	"zinc finger protein 324B"
"206475_x_at"	"1.00"	"9.58e-01"	"5.29e-02"	"-6.969229"	"7.87e-05"	"GH1///CSHL1///CSH1"	"growth hormone 1///chorionic somatomammotropin hormone like 1///chorionic somatomammotropin hormone 1"
"216106_at"	"1.00"	"9.58e-01"	"5.28e-02"	"-6.969235"	"7.86e-05"	"LOC145678"	"uncharacterized LOC145678"
"211081_s_at"	"1.00"	"9.58e-01"	"5.27e-02"	"-6.969237"	"2.44e-03"	"MAP4K5"	"mitogen-activated protein kinase kinase kinase kinase 5"
"218222_x_at"	"1.00"	"9.59e-01"	"5.23e-02"	"-6.969262"	"3.96e-03"	"ARNT"	"aryl hydrocarbon receptor nuclear translocator"
"205185_at"	"1.00"	"9.59e-01"	"5.21e-02"	"-6.969268"	"1.91e-02"	"SPINK5"	"serine peptidase inhibitor, Kazal type 5"
"221008_s_at"	"1.00"	"9.59e-01"	"5.20e-02"	"-6.969274"	"4.57e-03"	"ETNPPL"	"ethanolamine-phosphate phospho-lyase"
"220205_at"	"1.00"	"9.59e-01"	"-5.20e-02"	"-6.969276"	"-7.73e-05"	"TPTE"	"transmembrane phosphatase with tensin homology"
"219089_s_at"	"1.00"	"9.59e-01"	"5.18e-02"	"-6.969285"	"4.31e-03"	"ZNF576"	"zinc finger protein 576"
"210693_at"	"1.00"	"9.59e-01"	"5.18e-02"	"-6.969285"	"5.91e-04"	"SPPL2B"	"signal peptide peptidase like 2B"
"217614_at"	"1.00"	"9.59e-01"	"5.18e-02"	"-6.969285"	"1.82e-03"	"ARHGAP45"	"Rho GTPase activating protein 45"
"212842_x_at"	"1.00"	"9.59e-01"	"5.18e-02"	"-6.969288"	"7.66e-03"	"RGPD6///RGPD8///RGPD3///RGPD4///RGPD5"	"RANBP2-like and GRIP domain containing 6///RANBP2-like and GRIP domain containing 8///RANBP2-like and GRIP domain containing 3///RANBP2-like and GRIP domain containing 4///RANBP2-like and GRIP domain containing 5"
"206971_at"	"1.00"	"9.59e-01"	"5.16e-02"	"-6.969295"	"7.69e-05"	"GPR161"	"G protein-coupled receptor 161"
"208047_s_at"	"1.00"	"9.59e-01"	"-5.14e-02"	"-6.969307"	"-9.94e-03"	"NAB1"	"NGFI-A binding protein 1"
"204183_s_at"	"1.00"	"9.59e-01"	"-5.13e-02"	"-6.969314"	"-3.11e-03"	"GRK3"	"G protein-coupled receptor kinase 3"
"220895_at"	"1.00"	"9.59e-01"	"5.12e-02"	"-6.969317"	"7.62e-05"	"USP29"	"ubiquitin specific peptidase 29"
"220834_at"	"1.00"	"9.59e-01"	"5.11e-02"	"-6.969322"	"1.50e-03"	"MS4A12"	"membrane spanning 4-domains A12"
"211639_x_at"	"1.00"	"9.60e-01"	"5.10e-02"	"-6.969326"	"3.42e-02"	"IGHV4-31///IGHM///IGHG4///IGHG3///IGHG1///IGHD///IGHA2///IGHA1///IGH"	"immunoglobulin heavy variable 4-31///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 4 (G4m marker)///immunoglobulin heavy constant gamma 3 (G3m marker)///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant delta///immunoglobulin heavy constant alpha 2 (A2m marker)///immunoglobulin heavy constant alpha 1///immunoglobulin heavy locus"
"38447_at"	"1.00"	"9.60e-01"	"5.09e-02"	"-6.969331"	"7.58e-05"	"GRK2"	"G protein-coupled receptor kinase 2"
"215004_s_at"	"1.00"	"9.60e-01"	"-5.08e-02"	"-6.969336"	"-7.43e-03"	"SUGP1"	"SURP and G-patch domain containing 1"
"222343_at"	"1.00"	"9.60e-01"	"5.08e-02"	"-6.96934"	"3.00e-03"	"BCL2L11"	"BCL2 like 11"
"207261_at"	"1.00"	"9.60e-01"	"5.06e-02"	"-6.96935"	"7.53e-05"	"CNGA3"	"cyclic nucleotide gated channel alpha 3"
"204211_x_at"	"1.00"	"9.60e-01"	"5.05e-02"	"-6.969352"	"8.55e-03"	"EIF2AK2"	"eukaryotic translation initiation factor 2 alpha kinase 2"
"201228_s_at"	"1.00"	"9.60e-01"	"-5.05e-02"	"-6.969355"	"-2.32e-03"	"ARIH2"	"ariadne RBR E3 ubiquitin protein ligase 2"
"209914_s_at"	"1.00"	"9.60e-01"	"-5.05e-02"	"-6.969355"	"-7.57e-05"	"NRXN1"	"neurexin 1"
"206783_at"	"1.00"	"9.60e-01"	"5.03e-02"	"-6.969364"	"8.12e-05"	"FGF4"	"fibroblast growth factor 4"
"205365_at"	"1.00"	"9.60e-01"	"-5.02e-02"	"-6.969369"	"-7.46e-05"	"HOXB6"	"homeobox B6"
"211556_at"	"1.00"	"9.60e-01"	"-5.00e-02"	"-6.96938"	"-7.44e-05"	"MAPRE2"	"microtubule associated protein RP/EB family member 2"
"202153_s_at"	"1.00"	"9.61e-01"	"-4.98e-02"	"-6.969391"	"-8.84e-03"	"NUP62"	"nucleoporin 62"
"214541_s_at"	"1.00"	"9.61e-01"	"4.98e-02"	"-6.969392"	"7.41e-05"	"QKI"	"QKI, KH domain containing RNA binding"
"202355_s_at"	"1.00"	"9.61e-01"	"4.97e-02"	"-6.969395"	"5.49e-03"	"GTF2F1"	"general transcription factor IIF subunit 1"
"207932_at"	"1.00"	"9.61e-01"	"4.96e-02"	"-6.969401"	"7.38e-05"	"IFNA8"	"interferon alpha 8"
"220381_at"	"1.00"	"9.61e-01"	"4.94e-02"	"-6.969408"	"7.36e-05"	"ARHGAP28"	"Rho GTPase activating protein 28"
"203130_s_at"	"1.00"	"9.61e-01"	"4.93e-02"	"-6.969413"	"1.13e-02"	"KIF5C"	"kinesin family member 5C"
"218804_at"	"1.00"	"9.61e-01"	"-4.93e-02"	"-6.969416"	"-1.16e-02"	"ANO1"	"anoctamin 1"
"215837_x_at"	"1.00"	"9.61e-01"	"4.89e-02"	"-6.969433"	"7.28e-05"	""	""
"204371_s_at"	"1.00"	"9.61e-01"	"-4.89e-02"	"-6.969433"	"-8.81e-04"	"KHSRP"	"KH-type splicing regulatory protein"
"214897_at"	"1.00"	"9.61e-01"	"-4.89e-02"	"-6.969433"	"-7.28e-05"	""	""
"218839_at"	"1.00"	"9.61e-01"	"-4.89e-02"	"-6.969435"	"-7.21e-03"	"HEY1"	"hes related family bHLH transcription factor with YRPW motif 1"
"206715_at"	"1.00"	"9.61e-01"	"4.88e-02"	"-6.969438"	"1.66e-02"	"TFEC"	"transcription factor EC"
"212754_s_at"	"1.00"	"9.61e-01"	"-4.87e-02"	"-6.969443"	"-6.45e-03"	"MON2"	"MON2 homolog, regulator of endosome-to-Golgi trafficking"
"210565_at"	"1.00"	"9.62e-01"	"-4.84e-02"	"-6.96946"	"-2.15e-04"	"GCGR"	"glucagon receptor"
"218278_at"	"1.00"	"9.62e-01"	"4.80e-02"	"-6.969476"	"4.50e-04"	"WDR74"	"WD repeat domain 74"
"219663_s_at"	"1.00"	"9.62e-01"	"-4.78e-02"	"-6.969486"	"-5.16e-04"	"TMEM121"	"transmembrane protein 121"
"221295_at"	"1.00"	"9.62e-01"	"-4.78e-02"	"-6.969489"	"-7.11e-05"	"CIDEA"	"cell death-inducing DFFA-like effector a"
"213536_s_at"	"1.00"	"9.62e-01"	"-4.77e-02"	"-6.969491"	"-7.10e-05"	""	""
"214506_at"	"1.00"	"9.62e-01"	"4.76e-02"	"-6.969498"	"7.17e-05"	"GPR182"	"G protein-coupled receptor 182"
"216376_x_at"	"1.00"	"9.62e-01"	"-4.74e-02"	"-6.969507"	"-7.05e-05"	""	""
"222098_s_at"	"1.00"	"9.63e-01"	"4.72e-02"	"-6.969517"	"7.10e-05"	""	""
"206180_x_at"	"1.00"	"9.63e-01"	"-4.71e-02"	"-6.96952"	"-9.32e-03"	"ZNF747"	"zinc finger protein 747"
"201907_x_at"	"1.00"	"9.63e-01"	"-4.71e-02"	"-6.969524"	"-3.16e-03"	"DVL3"	"dishevelled segment polarity protein 3"
"217270_s_at"	"1.00"	"9.63e-01"	"-4.66e-02"	"-6.969545"	"-1.77e-03"	"DYRK1B"	"dual specificity tyrosine phosphorylation regulated kinase 1B"
"211473_s_at"	"1.00"	"9.63e-01"	"4.66e-02"	"-6.969547"	"6.93e-05"	"COL4A6"	"collagen type IV alpha 6 chain"
"215752_at"	"1.00"	"9.63e-01"	"-4.63e-02"	"-6.969558"	"-6.89e-05"	"SIK2"	"salt inducible kinase 2"
"215523_at"	"1.00"	"9.63e-01"	"-4.63e-02"	"-6.969561"	"-6.88e-05"	"ZNF391"	"zinc finger protein 391"
"201302_at"	"1.00"	"9.63e-01"	"-4.62e-02"	"-6.969566"	"-5.92e-03"	"ANXA4"	"annexin A4"
"208304_at"	"1.00"	"9.63e-01"	"-4.61e-02"	"-6.969571"	"-6.85e-05"	"CCR3"	"C-C motif chemokine receptor 3"
"216957_at"	"1.00"	"9.63e-01"	"-4.60e-02"	"-6.969572"	"-3.83e-04"	"USP22"	"ubiquitin specific peptidase 22"
"211455_at"	"1.00"	"9.64e-01"	"-4.60e-02"	"-6.969574"	"-2.87e-03"	""	""
"215854_at"	"1.00"	"9.64e-01"	"4.58e-02"	"-6.969582"	"1.46e-03"	""	""
"44790_s_at"	"1.00"	"9.64e-01"	"-4.58e-02"	"-6.969582"	"-1.11e-02"	"KIAA0226L"	"KIAA0226 like"
"208472_at"	"1.00"	"9.64e-01"	"-4.58e-02"	"-6.969583"	"-6.88e-05"	"IKZF4"	"IKAROS family zinc finger 4"
"205590_at"	"1.00"	"9.64e-01"	"-4.57e-02"	"-6.969587"	"-2.17e-02"	"RASGRP1"	"RAS guanyl releasing protein 1"
"213490_s_at"	"1.00"	"9.64e-01"	"-4.54e-02"	"-6.969602"	"-1.12e-02"	"MAP2K2"	"mitogen-activated protein kinase kinase 2"
"211213_at"	"1.00"	"9.64e-01"	"-4.53e-02"	"-6.969604"	"-6.76e-05"	"ORC5"	"origin recognition complex subunit 5"
"220253_s_at"	"1.00"	"9.64e-01"	"-4.53e-02"	"-6.969608"	"-2.74e-03"	"LRP12"	"LDL receptor related protein 12"
"213864_s_at"	"1.00"	"9.64e-01"	"-4.52e-02"	"-6.96961"	"-5.44e-03"	"NAP1L1"	"nucleosome assembly protein 1 like 1"
"215688_at"	"1.00"	"9.65e-01"	"4.48e-02"	"-6.969631"	"6.66e-05"	"RASGRF1"	"Ras protein specific guanine nucleotide releasing factor 1"
"203594_at"	"1.00"	"9.65e-01"	"-4.44e-02"	"-6.969646"	"-9.49e-03"	"RTCA"	"RNA 3'-terminal phosphate cyclase"
"215358_x_at"	"1.00"	"9.65e-01"	"-4.44e-02"	"-6.969646"	"-3.66e-03"	"ZNF37BP"	"zinc finger protein 37B, pseudogene"
"216268_s_at"	"1.00"	"9.65e-01"	"-4.43e-02"	"-6.969654"	"-6.37e-03"	"JAG1"	"jagged 1"
"210067_at"	"1.00"	"9.65e-01"	"-4.41e-02"	"-6.969661"	"-1.95e-03"	"AQP4"	"aquaporin 4"
"200604_s_at"	"1.00"	"9.65e-01"	"-4.41e-02"	"-6.969662"	"-9.44e-03"	"PRKAR1A"	"protein kinase cAMP-dependent type I regulatory subunit alpha"
"209425_at"	"1.00"	"9.65e-01"	"-4.39e-02"	"-6.96967"	"-1.12e-02"	"C1QTNF3-AMACR///AMACR"	"C1QTNF3-AMACR readthrough (NMD candidate)///alpha-methylacyl-CoA racemase"
"205951_at"	"1.00"	"9.65e-01"	"4.38e-02"	"-6.969673"	"1.72e-02"	"MYH1"	"myosin heavy chain 1"
"209780_at"	"1.00"	"9.65e-01"	"-4.37e-02"	"-6.969678"	"-1.15e-02"	"PHTF2"	"putative homeodomain transcription factor 2"
"204885_s_at"	"1.00"	"9.65e-01"	"4.37e-02"	"-6.96968"	"8.61e-04"	"MSLN"	"mesothelin"
"207233_s_at"	"1.00"	"9.65e-01"	"-4.35e-02"	"-6.969687"	"-5.95e-03"	"MITF"	"melanogenesis associated transcription factor"
"221963_x_at"	"1.00"	"9.66e-01"	"4.34e-02"	"-6.969692"	"7.21e-03"	"ZNF587B"	"zinc finger protein 587B"
"205686_s_at"	"1.00"	"9.66e-01"	"4.33e-02"	"-6.969698"	"4.64e-03"	"CD86"	"CD86 molecule"
"215534_at"	"1.00"	"9.66e-01"	"-4.28e-02"	"-6.969716"	"-6.37e-05"	""	""
"203538_at"	"1.00"	"9.66e-01"	"4.28e-02"	"-6.969719"	"4.68e-03"	"CAMLG"	"calcium modulating ligand"
"215862_at"	"1.00"	"9.66e-01"	"-4.27e-02"	"-6.969724"	"-6.34e-05"	""	""
"203852_s_at"	"1.00"	"9.66e-01"	"-4.25e-02"	"-6.96973"	"-7.92e-03"	"SMN2///SMN1"	"survival of motor neuron 2, centromeric///survival of motor neuron 1, telomeric"
"35147_at"	"1.00"	"9.66e-01"	"-4.24e-02"	"-6.969734"	"-6.17e-03"	"MCF2L"	"MCF.2 cell line derived transforming sequence like"
"207413_s_at"	"1.00"	"9.67e-01"	"-4.22e-02"	"-6.969743"	"-6.28e-05"	"SCN5A"	"sodium voltage-gated channel alpha subunit 5"
"221811_at"	"1.00"	"9.67e-01"	"-4.20e-02"	"-6.969754"	"-8.69e-03"	"PGAP3"	"post-GPI attachment to proteins 3"
"214183_s_at"	"1.00"	"9.67e-01"	"4.18e-02"	"-6.969762"	"6.22e-05"	"TKTL1"	"transketolase like 1"
"212788_x_at"	"1.00"	"9.67e-01"	"-4.18e-02"	"-6.969763"	"-4.15e-03"	"FTL"	"ferritin light chain"
"217394_at"	"1.00"	"9.67e-01"	"4.17e-02"	"-6.969764"	"3.18e-03"	""	""
"207008_at"	"1.00"	"9.67e-01"	"-4.14e-02"	"-6.969778"	"-4.60e-03"	"CXCR2"	"C-X-C motif chemokine receptor 2"
"217153_at"	"1.00"	"9.67e-01"	"-4.14e-02"	"-6.969778"	"-1.94e-04"	"ARHGAP1"	"Rho GTPase activating protein 1"
"213967_at"	"1.00"	"9.67e-01"	"-4.14e-02"	"-6.969779"	"-6.15e-05"	"RALYL"	"RALY RNA binding protein-like"
"214852_x_at"	"1.00"	"9.67e-01"	"4.13e-02"	"-6.96978"	"4.73e-04"	"VPS13A"	"vacuolar protein sorting 13 homolog A"
"222122_s_at"	"1.00"	"9.67e-01"	"-4.13e-02"	"-6.969781"	"-7.11e-03"	"THOC2"	"THO complex 2"
"222133_s_at"	"1.00"	"9.67e-01"	"-4.13e-02"	"-6.969783"	"-5.93e-03"	"PHF20L1"	"PHD finger protein 20-like 1"
"219072_at"	"1.00"	"9.67e-01"	"4.12e-02"	"-6.969787"	"6.84e-03"	"BCL7C"	"BCL tumor suppressor 7C"
"210918_at"	"1.00"	"9.67e-01"	"4.11e-02"	"-6.96979"	"6.12e-05"	""	""
"206513_at"	"1.00"	"9.68e-01"	"-4.09e-02"	"-6.969799"	"-1.82e-02"	"AIM2"	"absent in melanoma 2"
"215582_x_at"	"1.00"	"9.68e-01"	"4.06e-02"	"-6.96981"	"2.08e-03"	"MCM3AP"	"minichromosome maintenance complex component 3 associated protein"
"203669_s_at"	"1.00"	"9.68e-01"	"-4.06e-02"	"-6.969812"	"-6.99e-03"	"DGAT1"	"diacylglycerol O-acyltransferase 1"
"219530_at"	"1.00"	"9.68e-01"	"4.05e-02"	"-6.969816"	"4.72e-03"	"PALB2"	"partner and localizer of BRCA2"
"220156_at"	"1.00"	"9.68e-01"	"4.04e-02"	"-6.969821"	"8.95e-05"	"EFCAB1"	"EF-hand calcium binding domain 1"
"219651_at"	"1.00"	"9.68e-01"	"-4.03e-02"	"-6.969823"	"-5.99e-05"	"DPPA4"	"developmental pluripotency associated 4"
"209505_at"	"1.00"	"9.68e-01"	"-4.03e-02"	"-6.969824"	"-9.27e-03"	"NR2F1"	"nuclear receptor subfamily 2 group F member 1"
"209866_s_at"	"1.00"	"9.68e-01"	"4.01e-02"	"-6.969832"	"2.72e-03"	"ADGRL3"	"adhesion G protein-coupled receptor L3"
"209973_at"	"1.00"	"9.68e-01"	"-4.00e-02"	"-6.969836"	"-3.25e-03"	"NFKBIL1"	"NFKB inhibitor like 1"
"214551_s_at"	"1.00"	"9.68e-01"	"3.99e-02"	"-6.969841"	"4.99e-03"	"CD7"	"CD7 molecule"
"212821_at"	"1.00"	"9.68e-01"	"-3.98e-02"	"-6.969842"	"-6.91e-04"	"PLEKHG3"	"pleckstrin homology and RhoGEF domain containing G3"
"213772_s_at"	"1.00"	"9.68e-01"	"3.98e-02"	"-6.969842"	"7.76e-03"	"GGA2"	"golgi associated, gamma adaptin ear containing, ARF binding protein 2"
"203523_at"	"1.00"	"9.68e-01"	"3.98e-02"	"-6.969842"	"1.22e-02"	"LSP1"	"lymphocyte-specific protein 1"
"211194_s_at"	"1.00"	"9.69e-01"	"3.96e-02"	"-6.969851"	"5.89e-05"	"TP63"	"tumor protein p63"
"216853_x_at"	"1.00"	"9.69e-01"	"-3.96e-02"	"-6.969853"	"-2.91e-02"	"IGLJ3"	"immunoglobulin lambda joining 3"
"214872_at"	"1.00"	"9.69e-01"	"-3.95e-02"	"-6.969856"	"-5.87e-05"	"RIF1"	"replication timing regulatory factor 1"
"201408_at"	"1.00"	"9.69e-01"	"3.95e-02"	"-6.969857"	"4.83e-03"	"PPP1CB"	"protein phosphatase 1 catalytic subunit beta"
"205136_s_at"	"1.00"	"9.69e-01"	"3.92e-02"	"-6.969868"	"1.75e-03"	"NUFIP1"	"NUFIP1, FMR1 interacting protein 1"
"203778_at"	"1.00"	"9.69e-01"	"3.92e-02"	"-6.969868"	"4.17e-03"	"MANBA"	"mannosidase beta"
"210127_at"	"1.00"	"9.69e-01"	"3.86e-02"	"-6.96989"	"5.75e-05"	"RAB6B"	"RAB6B, member RAS oncogene family"
"220400_at"	"1.00"	"9.69e-01"	"3.86e-02"	"-6.969892"	"5.74e-05"	"VPS13B"	"vacuolar protein sorting 13 homolog B"
"210755_at"	"1.00"	"9.69e-01"	"-3.85e-02"	"-6.969895"	"-5.73e-05"	"HGF"	"hepatocyte growth factor"
"211485_s_at"	"1.00"	"9.69e-01"	"3.85e-02"	"-6.969895"	"5.73e-05"	"FGF18"	"fibroblast growth factor 18"
"210016_at"	"1.00"	"9.69e-01"	"-3.85e-02"	"-6.969896"	"-5.72e-05"	"MYT1L"	"myelin transcription factor 1 like"
"220231_at"	"1.00"	"9.69e-01"	"-3.85e-02"	"-6.969896"	"-5.72e-05"	"PPP1R17"	"protein phosphatase 1 regulatory subunit 17"
"207521_s_at"	"1.00"	"9.69e-01"	"3.85e-02"	"-6.969896"	"5.72e-05"	"ATP2A3"	"ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3"
"207783_x_at"	"1.00"	"9.70e-01"	"3.84e-02"	"-6.969897"	"3.14e-03"	"HUWE1"	"HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase"
"210758_at"	"1.00"	"9.70e-01"	"-3.84e-02"	"-6.9699"	"-2.39e-03"	"PSIP1"	"PC4 and SFRS1 interacting protein 1"
"215374_at"	"1.00"	"9.70e-01"	"3.83e-02"	"-6.969904"	"3.53e-03"	"PAPOLA"	"poly(A) polymerase alpha"
"217871_s_at"	"1.00"	"9.70e-01"	"-3.81e-02"	"-6.969912"	"-5.32e-03"	"MIF"	"macrophage migration inhibitory factor (glycosylation-inhibiting factor)"
"213957_s_at"	"1.00"	"9.70e-01"	"-3.81e-02"	"-6.969913"	"-3.49e-03"	"CEP350"	"centrosomal protein 350"
"221780_s_at"	"1.00"	"9.70e-01"	"-3.77e-02"	"-6.969928"	"-6.54e-03"	"DDX27"	"DEAD-box helicase 27"
"219942_at"	"1.00"	"9.70e-01"	"-3.75e-02"	"-6.969934"	"-5.57e-05"	"MYL7"	"myosin light chain 7"
"208600_s_at"	"1.00"	"9.70e-01"	"-3.75e-02"	"-6.969935"	"-5.57e-05"	"GPR39"	"G protein-coupled receptor 39"
"209391_at"	"1.00"	"9.70e-01"	"3.74e-02"	"-6.969936"	"5.39e-03"	"DPM2"	"dolichyl-phosphate mannosyltransferase subunit 2, regulatory"
"201902_s_at"	"1.00"	"9.71e-01"	"3.70e-02"	"-6.969953"	"1.93e-03"	"YY1"	"YY1 transcription factor"
"203600_s_at"	"1.00"	"9.71e-01"	"3.70e-02"	"-6.969953"	"4.52e-03"	"FAM193A"	"family with sequence similarity 193 member A"
"211469_s_at"	"1.00"	"9.71e-01"	"-3.68e-02"	"-6.969959"	"-8.68e-03"	"CXCR6"	"C-X-C motif chemokine receptor 6"
"206122_at"	"1.00"	"9.71e-01"	"3.65e-02"	"-6.969973"	"1.36e-03"	"SOX15"	"SRY-box 15"
"217251_x_at"	"1.00"	"9.71e-01"	"3.64e-02"	"-6.969974"	"5.42e-05"	""	""
"215949_x_at"	"1.00"	"9.71e-01"	"3.63e-02"	"-6.96998"	"2.37e-02"	"IGHM"	"immunoglobulin heavy constant mu"
"220909_at"	"1.00"	"9.71e-01"	"-3.60e-02"	"-6.969989"	"-5.36e-05"	"TRIM46"	"tripartite motif containing 46"
"211591_s_at"	"1.00"	"9.72e-01"	"-3.59e-02"	"-6.969992"	"-5.34e-05"	"PDE4A"	"phosphodiesterase 4A"
"214626_s_at"	"1.00"	"9.72e-01"	"3.56e-02"	"-6.970006"	"3.42e-03"	"GANAB"	"glucosidase II alpha subunit"
"220847_x_at"	"1.00"	"9.72e-01"	"-3.55e-02"	"-6.970009"	"-5.27e-05"	"ZNF221"	"zinc finger protein 221"
"212156_at"	"1.00"	"9.72e-01"	"-3.54e-02"	"-6.97001"	"-3.74e-03"	"VPS39"	"VPS39, HOPS complex subunit"
"213240_s_at"	"1.00"	"9.72e-01"	"3.54e-02"	"-6.970011"	"5.27e-05"	"KRT4"	"keratin 4"
"201388_at"	"1.00"	"9.72e-01"	"-3.54e-02"	"-6.970013"	"-5.45e-03"	"PSMD3"	"proteasome 26S subunit, non-ATPase 3"
"216667_at"	"1.00"	"9.72e-01"	"-3.53e-02"	"-6.970015"	"-5.26e-05"	"ECRP"	"ribonuclease A family member 2 pseudogene"
"212686_at"	"1.00"	"9.72e-01"	"3.52e-02"	"-6.970018"	"4.54e-03"	"PPM1H"	"protein phosphatase, Mg2+/Mn2+ dependent 1H"
"212015_x_at"	"1.00"	"9.72e-01"	"3.51e-02"	"-6.970024"	"4.90e-03"	"MIR4745///PTBP1"	"microRNA 4745///polypyrimidine tract binding protein 1"
"216334_s_at"	"1.00"	"9.72e-01"	"-3.50e-02"	"-6.970025"	"-5.20e-05"	"CYP2A7P1"	"cytochrome P450 family 2 subfamily A member 7 pseudogene 1"
"215486_at"	"1.00"	"9.72e-01"	"-3.50e-02"	"-6.970027"	"-5.20e-05"	"PRPS1L1"	"phosphoribosyl pyrophosphate synthetase 1-like 1"
"205969_at"	"1.00"	"9.72e-01"	"-3.49e-02"	"-6.970029"	"-5.19e-05"	"AADAC"	"arylacetamide deacetylase"
"220810_at"	"1.00"	"9.72e-01"	"-3.48e-02"	"-6.970032"	"-5.18e-05"	"CLCA3P"	"chloride channel accessory 3, pseudogene"
"221857_s_at"	"1.00"	"9.72e-01"	"3.47e-02"	"-6.970036"	"2.77e-03"	"TJAP1"	"tight junction associated protein 1"
"215288_at"	"1.00"	"9.73e-01"	"3.45e-02"	"-6.970045"	"5.12e-05"	"TRPC2"	"transient receptor potential cation channel subfamily C member 2, pseudogene"
"211138_s_at"	"1.00"	"9.73e-01"	"3.43e-02"	"-6.970049"	"6.24e-03"	"KMO"	"kynurenine 3-monooxygenase (kynurenine 3-hydroxylase)"
"205809_s_at"	"1.00"	"9.73e-01"	"3.43e-02"	"-6.97005"	"9.85e-03"	"WASL"	"Wiskott-Aldrich syndrome like"
"215847_at"	"1.00"	"9.73e-01"	"3.43e-02"	"-6.97005"	"5.10e-05"	"LOC101930458///HERC2P3"	"uncharacterized LOC101930458///hect domain and RLD 2 pseudogene 3"
"201271_s_at"	"1.00"	"9.73e-01"	"-3.41e-02"	"-6.970056"	"-4.64e-03"	"RALY"	"RALY heterogeneous nuclear ribonucleoprotein"
"203334_at"	"1.00"	"9.73e-01"	"3.41e-02"	"-6.970059"	"4.05e-03"	"DHX8"	"DEAH-box helicase 8"
"200700_s_at"	"1.00"	"9.73e-01"	"3.39e-02"	"-6.970065"	"4.42e-03"	"KDELR2"	"KDEL endoplasmic reticulum protein retention receptor 2"
"200615_s_at"	"1.00"	"9.73e-01"	"3.39e-02"	"-6.970065"	"5.19e-03"	"AP2B1"	"adaptor related protein complex 2 beta 1 subunit"
"207392_x_at"	"1.00"	"9.73e-01"	"-3.36e-02"	"-6.970073"	"-5.72e-04"	"UGT2B15"	"UDP glucuronosyltransferase family 2 member B15"
"203539_s_at"	"1.00"	"9.73e-01"	"3.36e-02"	"-6.970075"	"4.99e-05"	"GFAP"	"glial fibrillary acidic protein"
"218774_at"	"1.00"	"9.73e-01"	"3.35e-02"	"-6.970078"	"4.36e-03"	"DCPS"	"decapping enzyme, scavenger"
"222319_at"	"1.00"	"9.74e-01"	"-3.33e-02"	"-6.970083"	"-6.91e-04"	""	""
"218194_at"	"1.00"	"9.74e-01"	"-3.27e-02"	"-6.970104"	"-4.18e-03"	"REXO2"	"RNA exonuclease 2"
"216111_x_at"	"1.00"	"9.74e-01"	"3.26e-02"	"-6.970108"	"3.84e-03"	"PMS2P3"	"PMS1 homolog 2, mismatch repair system component pseudogene 3"
"202807_s_at"	"1.00"	"9.74e-01"	"3.22e-02"	"-6.970121"	"5.46e-03"	"TOM1"	"target of myb1 membrane trafficking protein"
"202670_at"	"1.00"	"9.74e-01"	"3.22e-02"	"-6.970122"	"4.93e-03"	"MAP2K1"	"mitogen-activated protein kinase kinase 1"
"204744_s_at"	"1.00"	"9.75e-01"	"-3.20e-02"	"-6.970128"	"-5.20e-03"	"IARS"	"isoleucyl-tRNA synthetase"
"205827_at"	"1.00"	"9.75e-01"	"3.19e-02"	"-6.970131"	"4.74e-05"	"CCK"	"cholecystokinin"
"214589_at"	"1.00"	"9.75e-01"	"-3.18e-02"	"-6.970133"	"-1.20e-03"	"FGF12"	"fibroblast growth factor 12"
"215751_at"	"1.00"	"9.75e-01"	"-3.18e-02"	"-6.970134"	"-4.84e-05"	"RBM26"	"RNA binding motif protein 26"
"60528_at"	"1.00"	"9.75e-01"	"-3.15e-02"	"-6.970143"	"-3.46e-03"	"PLA2G4B///JMJD7-PLA2G4B"	"phospholipase A2 group IVB///JMJD7-PLA2G4B readthrough"
"217364_x_at"	"1.00"	"9.75e-01"	"3.15e-02"	"-6.970143"	"1.62e-03"	""	""
"220975_s_at"	"1.00"	"9.75e-01"	"3.15e-02"	"-6.970145"	"6.33e-03"	"C1QTNF1"	"C1q and tumor necrosis factor related protein 1"
"204070_at"	"1.00"	"9.75e-01"	"3.14e-02"	"-6.970147"	"1.03e-02"	"RARRES3"	"retinoic acid receptor responder 3"
"220330_s_at"	"1.00"	"9.75e-01"	"-3.13e-02"	"-6.97015"	"-1.75e-02"	"SAMSN1"	"SAM domain, SH3 domain and nuclear localization signals 1"
"203362_s_at"	"1.00"	"9.75e-01"	"-3.13e-02"	"-6.970151"	"-7.84e-03"	"MAD2L1"	"MAD2 mitotic arrest deficient-like 1 (yeast)"
"204250_s_at"	"1.00"	"9.75e-01"	"3.12e-02"	"-6.970152"	"2.35e-03"	"CEP164"	"centrosomal protein 164"
